total_cloud_cover_sfc,shortwave_radiation_backwards_sfc,angle_of_incidence,zenith,generated_power_kw
10.0,514.42,80.903621,66.788326,170.42935
10.0,350.66,91.995782,75.67339,4.1198198
0.0,0.0,116.18288,93.360916,15.519399
0.0,0.0,102.37577,83.537183,202.04782
0.0,87.22,88.642534,72.980361,341.01194
100.0,224.28,74.985293,61.868016,1195.5467
0.0,400.5,61.646557,50.535226,1784.1819
100.0,593.63,48.980647,39.322164,2249.7714
0.0,735.14,37.745827,28.84955,2508.3765
0.0,851.73,29.66633,20.726516,2497.0871
10.0,899.79,27.585042,18.481994,2424.7659
10.0,873.98,32.612783,23.76096,1821.4807
10.0,840.16,42.362755,33.212943,882.27554
10.0,763.62,54.355005,44.116039,635.35472
10.0,652.37,67.371104,55.427942,450.07239
10.0,509.97,80.87659,66.696071,90.078056
22.0,264.33,91.730761,75.400676,0.86238095
0.0,0.0,116.21285,93.318046,55.315301
0.0,0.0,102.41847,83.506789,196.62583
0.0,88.11,88.694164,72.956448,511.16167
0.0,263.44,75.046275,61.848506,1212.8939
0.0,443.22,61.717685,50.516736,1768.9961
0.0,610.54,49.063368,39.29956,2155.8192
0.0,751.16,37.841078,28.813551,2392.4464
0.0,855.29,29.768355,20.661446,2550.3631
10.0,894.45,27.671301,18.385395,2191.1683
10.0,865.97,32.663549,23.660653,1463.4789
10.0,806.34,42.382053,33.119551,750.41111
10.0,763.62,54.35269,44.026768,520.32417
10.0,657.71,67.353628,55.339693,296.54972
18.0,465.47,80.847494,66.606854,131.50167
10.0,338.2,91.694501,75.310372,0.056666667
0.0,0.0,116.1272,93.199975,13.774167
60.0,0.0,102.46215,83.481463,111.92165
34.0,95.23,88.746241,72.937477,583.48361
2.0,269.67,75.107018,61.833799,1222.9206
12.0,441.44,61.787744,50.50307,1792.7975
22.0,598.08,49.143931,39.282061,2262.4527
16.0,731.58,37.932676,28.783358,1014.6533
70.0,625.67,29.864948,20.60323,29.485556
100.0,319.51,27.7512,18.295459,59.119893
100.0,469.03,32.708619,23.565244,125.9345
100.0,263.44,42.396831,33.029799,378.12721
100.0,114.81,54.346868,43.940598,323.59802
100.0,171.77,67.333457,55.254418,245.44074
100.0,218.05,80.81639,66.520735,17.955301
100.0,0.0,115.33216,92.591883,6.3125786
100.0,0.0,102.50679,83.46126,154.38554
100.0,76.54,88.798686,72.923437,600.20919
100.0,185.12,75.16742,61.823856,1229.2353
100.0,294.59,61.856606,50.494161,1797.4565
100.0,273.23,49.222162,39.269561,1596.6889
100.0,286.58,38.020355,28.758782,1794.7279
100.0,259.88,29.955694,20.551491,2599.9682
64.0,429.87,27.824285,18.211762,2277.7859
10.0,540.23,32.747725,23.47457,2320.8264
85.0,473.48,42.40698,32.943673,1601.8357
66.0,250.98,54.337515,43.857569,313.17749
74.0,194.91,67.310613,55.172189,237.40942
100.0,163.76,80.783329,66.437807,8.1708851
55.0,87.22,88.851424,72.914265,1.1872222
71.0,200.25,75.227405,61.818614,50.195278
0.0,336.42,61.924196,50.489947,291.2175
57.0,461.02,49.298007,39.262008,1239.2248
69.0,175.33,38.104123,28.739821,1937.2611
100.0,231.4,30.04072,20.506385,2361.1194
100.0,69.42,27.890748,18.134576,1913.0475
100.0,155.75,32.78099,23.388795,1046.3192
100.0,339.09,42.412578,32.86127,1050.6894
100.0,261.66,54.324698,43.777758,453.08195
64.0,239.41,67.285165,55.093075,556.31861
80.0,189.57,80.748385,66.358134,164.17806
52.0,163.76,92.145449,75.502976,0.05125
100.0,0.0,116.2343,93.123826,21.443098
100.0,0.0,102.5986,83.435922,121.36639
100.0,53.4,88.904372,72.909889,595.34528
100.0,134.39,75.286887,61.818001,547.17656
10.0,256.32,61.990433,50.490355,565.345
59.0,567.82,49.3714,39.259336,1763.8652
6.9,716.45,38.183961,28.726445,2692.8186
0.0,843.72,30.120113,20.468007,2209.2489
100.0,547.35,27.950758,18.064154,2514.3543
100.0,557.14,32.808547,23.308094,1866.9582
79.0,738.7,42.413713,32.782694,1856.1361
100.0,623.89,54.308492,43.701249,712.63333
100.0,404.95,67.25719,55.017151,386.24377
100.0,305.27,80.711641,66.281786,53.814153
100.0,192.24,91.648609,75.072027,0.034722222
100.0,0.0,116.2736,93.110056,9.8437382
100.0,0.0,102.64564,83.43074,158.78472
100.0,43.61,88.957435,72.910278,514.64722
100.0,116.59,75.345752,61.821958,929.60186
100.0,146.85,62.055179,50.495302,970.91713
100.0,188.68,49.442164,39.261426,1431.1078
100.0,388.04,38.259612,28.718454,1792.7756
100.0,354.22,30.193473,20.435975,1662.2218
100.0,756.5,28.003867,18.000046,2332.6629
100.0,376.47,32.83013,23.232297,1634.5937
72.0,369.35,42.410292,32.707941,667.76662
35.0,283.91,54.288896,43.628097,759.57736
10.0,268.78,67.226731,54.944502,760.14012
8.0,363.12,80.673166,66.208866,150.32073
31.0,383.59,92.402675,75.620055,8.670155
100.0,0.0,116.31451,93.10191,41.259901
100.0,0.0,102.69329,83.430397,264.80667
82.0,80.99,89.010525,72.915326,551.04878
100.0,261.66,75.403923,61.830391,1029.4689
62.0,307.94,62.118379,50.504709,1501.1711
80.0,223.39,49.5103,39.268236,2350.7147
100.0,223.39,38.331212,28.715916,1356.4026
100.0,292.81,30.261194,20.410681,1789.4652
81.0,328.41,28.050608,17.942898,2235.4253
33.0,306.16,32.8461,23.161767,1679.1956
15.0,277.68,42.402518,32.637182,611.0575
35.0,238.52,54.266044,43.558409,808.81833
35.0,207.37,67.1939,54.875206,265.69049
100.0,164.65,80.633064,66.139434,56.071944
100.0,125.49,92.357021,75.550028,2.4302326
100.0,0.0,102.74149,83.43491,56.821389
100.0,8.9,89.063537,72.924986,534.9525
100.0,24.03,75.461279,61.843233,730.60389
100.0,83.66,62.179896,50.518486,821.05625
100.0,138.84,49.575635,39.279639,1524.0574
100.0,161.98,38.398518,28.718631,2097.6838
100.0,272.34,30.322909,20.391757,1418.907
100.0,354.22,28.090586,17.892309,1601.0428
86.0,511.75,32.856235,23.09637,954.76889
60.0,453.9,42.390325,32.570432,1545.546
100.0,337.31,54.239953,43.492252,959.0725
61.0,277.68,67.158754,54.809353,496.36222
100.0,226.95,80.591416,66.073594,92.467811
100.0,159.31,92.653215,75.750027,0.74384058
100.0,0.0,116.04729,92.857755,18.737135
100.0,0.0,102.79014,83.444202,193.9975
100.0,59.63,89.116371,72.939182,590.78667
100.0,202.92,75.51772,61.860398,1251.3381
5.0,433.43,62.239627,50.536541,1873.5522
0.0,607.87,49.638076,39.295543,2327.4075
0.6,747.6,38.461462,28.726518,2595.5184
0.0,843.72,30.3786,20.379177,2704.4225
3.3,903.35,28.123834,17.848355,2627.8401
2.4,917.59,32.86059,23.036206,2281.8972
0.6,885.55,42.373779,32.507782,1847.6144
12.6,819.69,54.2107,43.429715,864.11111
0.0,697.76,67.12138,54.747033,504.3389
0.0,550.91,80.548316,66.011434,53.168611
10.0,368.46,92.835395,75.865872,0.35243056
78.0,0.0,116.44578,93.110459,26.765556
54.0,0.0,102.83914,83.458184,82.595654
100.0,85.44,89.168929,72.957826,505.58528
0.0,263.44,75.573145,61.881798,1239.2325
0.0,445.0,62.29748,50.558787,1865.8973
0.0,609.65,49.69755,39.315867,2317.9758
0.0,749.38,38.520013,28.73952,2561.3303
0.0,855.29,30.428323,20.372982,2656.2
0.0,927.38,28.150468,17.811201,2571.5686
0.0,941.62,32.859264,22.981415,2331.0637
0.0,907.8,42.352968,32.449338,1704.4822
0.0,826.81,54.178374,43.370891,1386.8115
0.0,707.55,67.081873,54.688332,540.39417
0.0,555.36,80.503864,65.953036,34.777853
0.0,382.7,92.787124,75.807743,0.81527778
0.0,0.0,116.49212,93.124153,5.7616667
0.0,0.0,102.8884,83.476808,95.71669
0.0,89.89,89.221107,72.98085,506.08222
0.0,263.44,75.62745,61.907352,1210.7211
0.0,442.33,62.353348,50.585133,1802.6984
0.0,608.76,49.753945,39.340508,2223.5293
0.0,749.38,38.574058,28.757521,2245.2123
0.0,856.18,30.471957,20.373039,2617.5703
0.0,920.26,28.170387,17.780767,2278.6321
0.0,934.5,32.852226,22.932021,2299.9379
0.0,900.68,42.32792,32.395169,1901.3432
0.0,821.47,54.143037,43.315863,1328.8738
0.0,703.99,67.040311,54.633339,528.37159
0.0,553.58,80.458149,65.89849,34.655278
0.0,382.7,92.738704,75.754066,0.44861111
0.0,0.0,116.53974,93.143341,7.4708333
0.0,0.0,102.93781,83.499984,101.25833
19.0,87.22,89.27281,73.008168,501.27389
0.0,264.33,75.680541,61.936976,1190.4209
0.0,445.0,62.407142,50.615493,1807.7131
0.0,614.1,49.807193,39.369385,2238.796
0.0,754.72,38.623571,28.780464,2493.9403
0.0,861.52,30.509555,20.379378,2574.693
0.0,927.38,28.1837,17.757203,2508.1414
0.0,945.18,32.839576,22.888158,2281.0477
0.0,911.36,42.298723,32.345378,1885.4205
0.0,828.59,54.104778,43.264723,1337.6086
0.0,709.33,66.996787,54.582139,530.42806
0.0,557.14,80.411268,65.847876,21.213784
0.0,385.37,92.804043,75.793127,0.06462585
0.0,0.0,116.58846,93.167823,1.475
0.0,0.0,102.98727,83.527606,78.268686
0.0,91.67,89.323944,73.039696,490.31112
0.0,270.56,75.732327,61.970581,1193.0489
0.0,452.12,62.458782,50.649781,1790.2574
0.0,619.44,49.857231,39.402419,2236.8761
0.0,759.17,38.668532,28.808291,2454.84
0.0,865.08,30.541179,20.392033,2543.7755
0.0,926.49,28.190543,17.740688,2479.1953
0.0,938.95,32.821441,22.849987,2274.6464
0.0,906.02,42.265481,32.300077,1899.8996
0.0,829.48,54.063693,43.217564,1357.5956
0.0,712.89,66.951397,54.534817,537.78847
0.0,560.7,80.363315,65.801269,27.011507
0.0,388.04,92.754507,75.747813,0.17312925
0.0,0.0,116.63816,93.197579,2.8397222
0.0,0.0,103.03672,83.559716,79.356573
0.0,86.33,89.37441,73.075395,473.95278
0.0,258.1,75.782696,62.008105,1156.554
0.0,435.21,62.508137,50.68791,1738.5661
0.0,600.75,49.903894,39.439486,2143.4948
0.0,736.03,38.708692,28.840794,2406.6298
10.0,566.04,30.56642,20.410575,2503.2069
0.0,895.34,28.190432,17.730682,2432.4719
0.0,912.25,32.797532,22.8173,2222.081
61.0,872.2,42.228102,32.259259,1847.0531
24.0,525.99,54.019785,43.174443,1267.4817
10.0,274.12,66.904191,54.491456,476.99972
10.0,409.4,80.314365,65.758772,78.236422
10.0,357.78,92.477103,75.530274,3.6962796
0.0,0.0,116.68786,93.231778,24.208084
11.0,0.0,103.08604,83.596134,145.35968
10.0,64.08,89.424123,73.115155,414.85901
0.0,251.87,75.831579,62.049453,1142.9245
0.0,425.42,62.555166,50.729802,1703.5983
10.0,564.26,49.947194,39.480539,2102.4094
10.0,687.97,38.744184,28.878015,1815.7364
10.0,787.65,30.585629,20.435312,2409.3325
10.0,855.29,28.183858,17.727761,2473.5117
10.0,866.86,32.768206,22.790449,1636.7017
10.0,841.05,42.186797,32.223094,499.08361
10.0,769.85,53.973201,43.135468,543.83339
10.0,659.49,66.855284,54.452132,303.14472
10.0,519.76,80.264519,65.720436,70.504567
10.0,272.34,91.85647,75.049743,6.4853511
0.0,0.0,116.74016,93.272489,11.735
0.0,0.0,103.13515,83.636856,115.51528
0.0,84.55,89.472993,73.158923,480.73468
0.0,254.54,75.878883,62.094557,1143.1883
0.0,429.87,62.599766,50.775375,1742.7967
10.0,559.81,49.987014,39.525476,2166.2443
10.0,686.19,38.774852,28.919806,2520.7127
10.0,785.87,30.598572,20.465981,2347.5055
10.0,849.95,28.170552,17.731616,2205.045
10.0,740.48,32.733317,22.769338,1672.681
12.0,548.24,42.141541,32.191611,1386.7619
45.0,301.71,53.923976,43.100703,499.56653
29.0,417.41,65.841006,53.591479,0.001666667
32.0,0.0,116.79221,93.317458,7.7580556
0.0,0.0,103.18397,83.68181,109.69019
0.0,83.66,89.520936,73.206627,499.90583
0.0,252.76,75.924523,62.143342,1155.9578
0.0,428.09,62.641861,50.824549,1733.7934
0.0,592.74,50.023286,39.574216,2227.9239
0.0,731.58,38.800642,28.966081,1777.6814
10.0,819.69,30.605216,20.502504,666.79484
10.0,857.96,28.150513,17.742244,780.44332
10.0,860.63,32.692898,22.754032,1010.7241
10.0,388.04,42.092394,32.164886,565.46696
10.0,388.04,53.872185,43.070224,248.735
10.0,633.68,66.752644,54.385907,420.34502
10.0,514.42,80.162459,65.656577,147.31476
10.0,356.89,93.011719,75.965296,17.824214
0.0,0.0,116.84514,93.367738,5.4494444
0.0,0.0,103.23241,83.730907,92.115
0.0,83.66,89.567868,73.25819,473.17015
0.0,256.32,75.968424,62.195729,1143.9564
0.0,434.32,62.681383,50.877248,1731.7066
0.0,599.86,50.055961,39.626684,2138.9911
0.0,739.59,38.821538,29.016781,2472.0
0.0,847.28,30.605594,20.544867,2529.0295
0.0,913.14,28.12382,17.759728,2471.5366
0.0,929.16,32.647041,22.744639,2395.6122
0.0,896.23,42.039446,32.143009,997.88
11.0,809.01,53.817917,43.044113,916.91916
100.0,525.1,66.699079,54.359153,564.40605
100.0,467.25,80.110415,65.63119,86.916389
100.0,348.88,92.732417,75.76521,8.0578431
0.0,0.0,116.89845,93.422698,6.8227778
0.0,0.0,103.28036,83.784042,92.746789
0.0,82.77,89.613712,73.313528,464.29056
0.0,252.76,76.010518,62.251638,1134.6278
0.0,428.98,62.718282,50.933398,1710.0547
10.0,578.5,50.085015,39.68282,2124.4144
10.0,699.54,38.837571,29.071877,2363.2763
10.0,804.56,30.599834,20.593146,2463.2861
5.1,901.57,28.090654,17.784257,2397.8272
7.5,907.8,32.595891,22.741305,2181.5641
10.2,875.76,41.982811,32.126083,1840.8893
12.9,801.0,53.76127,43.022449,1291.1231
78.0,661.27,66.644141,54.336729,539.63972
58.0,480.6,80.05781,65.610242,49.735796
3.3,373.8,92.569384,75.659508,1.7166667
0.3,0.0,116.95231,93.482612,3.9783333
0.0,0.0,103.32775,83.841149,86.066977
0.0,82.77,89.65839,73.372571,461.75433
0.0,254.54,76.050732,62.310999,1130.9986
0.0,432.54,62.752489,50.992925,1697.6748
0.0,599.86,50.110389,39.742546,2091.4842
0.0,740.48,38.848691,29.131285,2331.8425
0.0,847.28,30.58789,20.647242,2427.7577
0.0,914.92,28.05099,17.815778,2375.4483
0.0,930.94,32.539472,22.744068,2153.0331
0.0,898.9,41.922546,32.114173,1792.8103
0.0,820.58,53.70232,43.005302,1274.6428
0.0,705.77,66.587906,54.318703,539.59694
0.0,558.03,80.004725,65.593796,49.771667
0.0,388.04,92.518646,75.645487,1.7565876
0.0,0.0,117.00657,93.547359,3.5116667
0.0,0.0,103.3745,83.902213,83.476596
0.0,81.88,89.701824,73.43527,457.98528
0.0,254.54,76.088987,62.373747,1126.8697
0.0,432.54,62.783924,51.055756,1692.5527
0.0,598.97,50.131992,39.805771,2097.4108
0.0,738.7,38.85477,29.194867,2326.3439
0.0,848.17,30.569552,20.706892,2407.8272
0.0,918.48,28.004588,17.853986,2349.2819
0.0,936.28,32.477663,22.752837,2155.3536
0.0,904.24,41.858643,32.107302,1779.1206
0.0,824.14,53.641107,42.992728,1250.1411
0.0,706.66,66.530439,54.30514,539.84028
0.0,556.25,79.951228,65.581923,67.6075
0.0,385.37,92.469526,75.63732,3.7543333
0.0,0.0,117.06132,93.61709,9.7655556
0.0,0.0,103.42052,83.967104,107.07253
0.0,80.99,89.743946,73.501536,464.17194
0.0,251.87,76.12523,62.439806,1097.8144
0.0,428.98,62.812554,51.121822,1661.2383
0.0,595.41,50.149828,39.872447,2074.1499
0.0,735.14,38.855885,29.262622,2331.5569
0.0,842.83,30.54502,20.772231,2313.5332
0.0,908.69,27.951721,17.899157,2368.7947
0.0,927.38,32.410678,22.767802,2197.6939
0.0,896.23,41.79125,32.105582,1720.9058
0.0,820.58,53.577746,42.984803,1243.945
0.0,705.77,66.471835,54.2961,538.95222
0.0,557.14,79.897406,65.574665,84.366944
0.0,387.15,92.30551,75.544532,7.144898
0.0,0.0,117.11611,93.691271,9.3572411
0.0,0.0,103.46576,84.035817,97.753333
0.0,79.21,89.784684,73.571323,450.6825
0.0,250.98,76.159389,62.509118,1106.1725
0.0,428.09,62.838307,51.191057,1676.4511
0.0,594.52,50.16381,39.942487,2091.0601
0.0,735.14,38.851904,29.334409,2375.0196
0.0,843.72,30.51406,20.842968,2481.8592
0.0,912.25,27.892112,17.950929,2411.923
0.0,932.72,32.338373,22.78884,2214.1564
0.0,904.24,41.720346,32.109021,1823.8874
0.0,824.14,53.512273,42.981575,1274.9303
0.0,703.99,66.412152,54.291639,538.9205
0.0,555.36,79.843321,65.572084,46.184167
0.0,385.37,92.257138,75.546076,1.3292517
0.0,0.0,117.17124,93.770318,3.1540678
0.0,0.0,103.51011,84.108212,85.048056
1.2,85.44,89.823978,73.644547,449.83472
0.9,263.44,76.191421,62.581608,1133.0222
0.0,435.21,62.861158,51.263398,1750.0081
0.0,600.75,50.173952,40.015847,2226.1386
2.4,732.47,38.84291,29.410231,2382.7506
6.0,832.15,30.476875,20.919231,2562.8975
3.0,910.47,27.826045,18.00958,2518.2989
0.0,928.27,32.260975,22.816146,2000.6994
11.4,899.79,41.646086,32.117728,946.40667
14.7,817.02,53.444803,42.983116,1064.6204
30.0,672.84,66.351482,54.291809,256.62278
12.6,508.19,79.789052,65.574216,118.03222
35.0,367.57,91.521298,75.01725,16.190606
0.0,0.0,117.34277,93.933259,11.630055
2.0,0.0,103.55348,84.18418,159.32631
4.0,66.75,89.86177,73.721129,508.59678
1.0,251.87,76.221282,62.65721,1145.3419
0.0,429.87,62.881088,51.338789,1744.1057
0.0,597.19,50.180268,40.09249,2160.8047
0.0,740.48,38.82898,29.490091,2366.9575
0.0,852.62,30.433643,21.00113,2465.7064
0.0,922.04,27.753749,18.075309,2306.7321
0.0,942.51,32.178663,22.849865,2197.5458
0.0,911.36,41.5686,32.131795,1857.2777
3.6,826.81,53.375439,42.989491,1348.6867
3.3,709.33,66.289912,54.29666,579.16174
0.0,564.26,79.734675,65.581095,50.155061
8.7,392.49,91.47344,75.028243,1.2303508
0.0,0.0,117.28175,93.942144,3.2175
3.0,0.0,103.59585,84.263771,82.0175
2.7,84.55,89.897997,73.801047,446.29444
0.0,249.2,76.248905,62.73588,1130.6333
0.0,422.75,62.898016,51.417167,1729.5392
0.0,586.51,50.182644,40.172319,2130.2683
0.6,718.23,38.809905,29.573796,2385.6906
0.6,817.02,30.383952,21.088201,2498.5414
0.0,902.46,27.674714,18.14749,2431.8241
0.0,923.82,32.091147,22.889731,2220.5767
0.0,893.56,41.4878,32.15118,1846.6891
0.9,814.35,53.304183,43.000727,1308.9144
1.2,695.98,66.227481,54.306242,562.38915
0.3,555.36,79.680238,65.592783,48.469167
0.0,386.26,91.99762,75.489172,2.5763948
0.0,0.0,117.33705,94.034913,3.6763889
0.0,0.0,103.63711,84.34685,85.435
0.0,72.98,89.932606,73.884222,441.90694
0.0,242.08,76.274254,62.817553,1108.0614
0.0,418.3,62.911931,51.498482,1705.8844
0.0,583.84,50.181104,40.255302,2134.8369
0.0,722.68,38.785775,29.661357,2382.9092
0.0,830.37,30.328005,21.18057,2453.9288
0.0,907.8,27.589214,18.226372,2416.5172
0.0,927.38,31.998646,22.935922,2178.7681
0.0,898.01,41.403839,32.175983,1820.3531
0.0,822.36,53.231148,43.016889,1287.0314
0.3,706.66,66.164276,54.3206,550.33111
0.0,558.92,79.625815,65.609311,125.71194
0.3,388.04,91.37824,75.064392,9.5972868
63.0,0.0,117.39199,94.131872,12.219275
2.7,0.0,103.67717,84.43327,117.24029
0.0,73.87,89.965547,73.970572,459.29887
2.1,243.86,76.297301,62.902163,1022.9658
2.4,421.86,62.92283,51.582683,1632.9428
4.8,579.39,50.175691,40.341419,2024.3128
2.1,712.0,38.75672,29.752816,1743.1975
0.0,825.03,30.266073,21.278433,1573.7583
30.0,849.95,27.497603,18.312284,1717.4141
30.0,878.43,31.901426,22.98865,1925.112
30.0,793.88,41.316887,32.206317,1395.3717
30.0,687.08,53.156456,43.038047,976.50083
39.0,550.91,66.100393,54.339779,287.92083
100.0,445.89,79.57148,65.630701,175.06383
100.0,274.12,92.505491,76.001475,14.555346
0.0,0.0,117.56377,94.312893,8.2519126
0.0,0.0,103.71599,84.523046,102.54031
0.6,70.31,89.996763,74.060064,438.74222
3.6,250.98,76.317989,62.989666,1068.0122
2.1,423.64,62.930655,51.669717,1648.235
0.3,582.95,50.166331,40.430593,2084.4731
0.0,723.57,38.722605,29.848035,2314.0563
0.0,832.15,30.197891,21.381469,2411.8045
0.0,901.57,27.399549,18.404788,2352.8678
3.6,906.02,31.799314,23.047735,2122.1255
5.7,875.76,41.226917,32.242166,1728.885
5.1,803.67,53.080138,43.064232,1246.8364
7.8,695.09,66.03588,54.363824,548.62917
12.3,554.47,79.517289,65.657006,66.513583
6.6,390.71,92.547961,76.100942,1.733642
0.0,0.0,117.50147,94.339169,10.311667
5.1,0.0,103.75353,84.616165,113.06639
0.0,72.98,90.026198,74.152652,450.34414
0.0,240.3,76.336269,63.080011,1072.3156
3.9,421.86,62.935361,51.759529,1636.2264
8.4,582.06,50.152974,40.52276,2044.5083
6.3,714.67,38.683353,29.946908,2146.3808
5.4,818.8,30.123298,21.489457,2414.0924
7.2,887.33,27.294846,18.503594,2345.2929
7.5,906.91,31.69222,23.113069,2146.2864
30.0,863.3,41.133943,32.283534,1801.0644
30.0,683.52,53.002247,43.095481,1269.1397
100.0,405.84,65.970803,54.392781,577.00056
3.0,525.99,79.463302,65.688273,88.938333
2.4,394.27,91.92995,75.692655,8.2692897
10.5,0.0,117.67338,94.529053,17.041257
30.0,0.0,103.78961,84.71236,113.73476
30.0,73.87,90.053801,74.248226,449.415
30.0,240.3,76.352121,63.173118,1112.4367
100.0,391.6,62.93697,51.852068,1720.9859
100.0,399.61,50.135715,40.617918,2127.1495
30.0,560.7,38.639203,30.04955,2398.3444
5.4,798.33,30.042801,21.6028,2482.1762
0.0,890.89,27.184183,18.609368,2406.8467
0.0,919.37,31.580651,23.185055,2179.6903
0.0,889.11,41.038256,32.330601,1824.1186
0.0,811.68,52.922965,43.131886,1286.0027
0.0,696.87,65.905285,54.426695,571.91245
0.0,548.24,79.409612,65.724511,42.441365
0.0,379.14,91.770799,75.644263,0.746875
0.0,0.0,117.72807,94.643961,0.33142077
0.0,0.0,103.8242,84.811638,69.784058
0.0,66.75,90.079511,74.346737,428.82917
0.0,238.52,76.365491,63.268931,1091.7567
0.0,417.41,62.93543,51.947276,1688.3303
0.0,585.62,50.114495,40.715995,2111.5456
0.0,728.91,38.590059,30.15584,2371.4087
0.0,837.49,29.956204,21.721236,2447.3208
0.0,906.91,27.067299,18.721735,2382.955
0.0,923.82,31.464478,23.263531,2186.3625
0.0,892.67,40.93986,32.383357,1805.6692
0.0,817.02,52.842345,43.173479,1285.7186
0.0,702.21,65.839396,54.465612,572.48362
0.0,551.8,79.356286,65.76577,50.280278
0.0,380.92,91.728184,75.690794,1.7288194
0.0,0.0,117.78135,94.762252,0.18661202
0.0,0.0,103.85723,84.913942,70.945052
0.0,67.64,90.103265,74.448123,429.49833
0.0,242.97,76.376324,63.367387,1104.2833
0.0,425.42,62.930697,52.045087,1693.3228
0.0,597.19,50.089274,40.81692,2107.2178
0.0,742.26,38.535866,30.26568,2366.3803
0.0,853.51,29.863397,21.844579,2430.7858
0.0,921.15,26.944069,18.840467,2387.161
0.0,937.17,31.343685,23.348425,2200.599
0.0,903.35,40.838814,32.441821,1864.332
0.0,824.14,52.76047,43.220305,1343.0956
0.0,709.33,65.773217,54.509579,594.67845
0.0,560.7,79.303401,65.812097,44.852476
0.0,388.04,91.801181,75.831467,0.91836735
0.0,0.0,117.72095,94.808042,0.28138889
0.0,0.0,103.88859,85.019133,71.232024
0.0,65.86,90.124997,74.552294,427.30444
0.0,239.41,76.384576,63.468409,1104.8934
0.0,420.97,62.922752,52.145436,1701.7518
0.0,590.96,50.060067,40.920647,2152.7871
0.0,733.36,38.476693,30.379059,2416.1216
0.0,842.83,29.76453,21.972883,2494.4847
0.0,907.8,26.814705,18.965686,2418.4975
0.0,925.6,31.21847,23.439843,2208.4036
0.0,892.67,40.735281,32.506075,1827.9522
0.0,813.46,52.677474,43.272428,1294.3797
0.0,696.87,65.70686,54.558645,589.23
0.0,547.35,79.251048,65.863523,55.590146
0.0,378.25,91.414444,75.619568,1.8195652
0.0,0.0,117.65179,94.85266,0.30310734
0.0,0.0,103.9182,85.127144,72.3675
0.0,63.19,90.144637,74.659177,426.06139
0.0,234.07,76.390191,63.571923,1092.0236
0.0,415.63,62.911549,52.248254,1672.14
0.0,586.51,50.026838,41.027104,2098.5694
0.0,728.02,38.412499,30.495883,2360.3782
0.0,836.6,29.659523,22.105985,2448.1381
0.0,907.8,26.679119,19.097191,2374.0048
0.0,925.6,31.088843,23.53772,2159.4056
0.0,896.23,40.629342,32.576141,1807.9117
0.0,818.8,52.593454,43.329893,1268.5461
0.0,702.21,65.640419,54.612858,570.30639
0.0,551.8,79.199311,65.920094,58.838056
0.0,381.81,91.490462,75.771482,1.7815603
0.0,0.0,117.7039,94.983791,1.2912429
0.0,0.0,103.94593,85.237826,79.480278
0.0,61.41,90.162117,74.768676,426.72861
0.0,232.29,76.393119,63.677847,1079.7117
0.0,411.18,62.897066,52.353471,1651.1381
0.0,580.28,49.989597,41.13624,2077.2933
0.0,723.57,38.343346,30.616132,2320.9125
0.0,833.93,29.548513,22.243922,2407.1895
0.0,906.91,26.53751,19.235079,2368.6936
0.0,925.6,30.955006,23.642151,2155.6358
0.0,894.45,40.521166,32.652097,1784.9208
0.0,817.02,52.508549,43.392764,1258.3089
0.0,700.43,65.57401,54.672267,570.99918
0.0,550.02,79.148288,65.981844,62.365278
0.0,378.25,91.336649,75.749104,2.2539855
0.0,0.0,117.51992,94.959285,1.1154971
0.0,0.0,103.97168,85.351045,78.158277
0.0,59.63,90.177366,74.880698,426.6125
0.0,232.29,76.393311,63.786098,1073.9925
0.0,413.85,62.879272,52.461016,1655.3685
0.0,586.51,49.948342,41.247998,2064.272
0.0,731.58,38.269264,30.739763,2298.3886
0.0,842.83,29.431577,22.38667,2396.7181
0.0,918.48,26.39001,19.379361,2354.0347
0.0,937.17,30.81712,23.753188,2122.8493
0.0,907.8,40.410906,32.734008,1772.9497
0.0,830.37,52.422894,43.461099,1239.4458
0.0,712.89,65.507747,54.736922,566.97778
0.0,559.81,79.098072,66.04881,67.755711
0.0,385.37,91.066991,75.640972,3.1170455
0.0,0.0,117.45188,95.017868,3.3991071
0.0,0.0,103.99533,85.466643,88.220089
0.0,56.96,90.190315,74.995144,417.47306
0.0,226.06,76.390721,63.896594,1037.7108
0.0,404.95,62.85815,52.570823,1610.95
0.0,573.16,49.903092,41.362335,2021.9484
0.0,716.45,38.190337,30.866777,2261.6714
0.0,825.92,29.308895,22.534306,2393.2847
7.5,888.22,26.236865,19.530162,2314.6886
0.0,890.89,30.67541,23.870931,1076.2814
10.0,838.38,40.298745,32.821951,352.67295
10.0,764.51,52.336633,43.53496,491.43748
10.0,653.26,63.672102,53.280452,405.09222
0.0,0.0,117.26425,94.999494,37.001235
0.0,0.0,104.01686,85.584691,114.57361
2.7,62.3,90.200891,75.111971,424.78194
0.0,224.28,76.385278,64.009273,964.85891
0.0,398.72,62.833627,52.682816,899.89639
7.8,564.26,49.853749,41.479142,1875.5047
69.0,517.09,38.106372,30.996965,2108.4302
73.0,288.36,29.180044,22.686351,1574.5592
32.0,510.86,26.077528,19.686814,385.48584
10.0,855.29,30.529608,23.995044,1687.5526
61.0,587.4,40.184645,32.915846,1489.3247
29.0,548.24,52.249815,43.614356,603.23833
10.0,354.22,65.376082,54.882143,316.02919
